0,07142259,0,7925846,0,6353869;0,03418673,0,6688972,0,6679046;0,006347003,0,5432873,0,6334141;0,0,4123929,0,6095633;0,006876005,0,2815148,0,5857702;0,07484008,0,171009,0,6159667;0,1717781,0,2335501,0,6825557;0,2882952,0,2755708,0,7315508;0,4212876,0,2687076,0,7344467;0,5503127,0,2425741,0,7141476;0,6738586,0,2136869,0,6735964;0,7924066,0,1828887,0,6212482;0,896014,0,1491534,0,5446329;0,9689471,0,1175629,0,4377438;1,0,08853249,0,3115082;0,9809119,0,0645982,0,1818731;0,8866073,0,0;0,8866073,0,0;0,8866073,0,0;0,8866073,0,0;Fire
0,1251631,0,642808,0,631514;0,07661609,0,5274429,0,6108792;0,03976835,0,4149592,0,5652573;0,01534112,0,2948074,0,5327219;0,0,1692086,0,5417393;0,02854216,0,04720924,0,561569;0,1334399,0,02262984,0,6285319;0,2392373,0,04798276,0,6937689;0,3615744,0,06656679,0,721697;0,4880997,0,07074589,0,7297966;0,6131617,0,0697545,0,7085788;0,7296377,0,0613889,0,6590301;0,8308443,0,05158737,0,5831823;0,9028221,0,04595825,0,4788788;0,9490334,0,03840398,0,3609841;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
0,03482815,0,7305735,0,751881;0,00551575,0,6194217,0,7038442;0,0,5017684,0,6632394;0,01997539,0,3827233,0,6324057;0,009678949,0,2585644,0,6322306;0,04214242,0,1423424,0,6632151;0,1367178,0,1914228,0,7277759;0,255912,0,1803205,0,7622858;0,3781615,0,1630214,0,7789369;0,5021821,0,1512474,0,7776105;0,623984,0,1487126,0,7515463;0,7368557,0,1399924,0,699533;0,8339275,0,1221214,0,6235121;0,9182978,0,1018385,0,5341156;0,9758932,0,08181003,0,4254735;1,0,06111153,0,3050082;0,9964849,0,0;0,9964849,0,0;0,9964849,0,0;0,9964849,0,0;Fire
0,03130982,0,6121818,0,5638462;0,03516439,0,5074537,0,5329458;0,04401105,0,4033053,0,5011253;0,02969054,0,2953179,0,4926788;0,0,1901741,0,4917099;0,06164094,0,1166153,0,5439323;0,1604166,0,1223963,0,590275;0,2651633,0,1127396,0,6198139;0,372989,0,1066981,0,6363915;0,4817689,0,09953514,0,6290893;0,5879461,0,08921523,0,6054758;0,6877362,0,07399014,0,5636688;0,773711,0,05918188,0,4978909;0,8414883,0,0467767,0,4130967;0,8884585,0,03605958,0,3150323;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
0,0108601,0,3388109,0,3198022;0,003763082,0,2312093,0,3028538;0,006724021,0,1221156,0,3052038;0,0,02813125,0,3603167;0,03469617,0,05664406,0,45981;0,08746661,0,1285828,0,5227054;0,1703794,0,1580747,0,5872918;0,2685648,0,150361,0,6343646;0,3749104,0,1397185,0,6565696;0,4832662,0,1266587,0,6586135;0,5896364,0,1128454,0,6383575;0,6907664,0,09910624,0,5996319;0,7779589,0,08509987,0,5354681;0,8460436,0,07267317,0,4510539;0,8951983,0,05865294,0,354602;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
0,04450252,0,4645505,0,3003038;0,01908682,0,3756779,0,2600522;0,003563961,0,282896,0,223789;0,0,1835708,0,2068697;0,03074095,0,1198744,0,2787184;0,09234104,0,1319114,0,3576171;0,1641954,0,1358959,0,4282255;0,2496372,0,1299798,0,4814155;0,3435477,0,1202195,0,5167712;0,4419683,0,1089635,0,5355105;0,5418434,0,0956357,0,5389447;0,6387815,0,08306366,0,5142584;0,7278882,0,06893427,0,4692602;0,8067503,0,05460248,0,4081059;0,8655048,0,04308465,0,3269905;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
0,05701692,0,5564304,0,4586246;0,02541769,0,4569595,0,4373524;0,005363463,0,3542677,0,4174097;0,0,2479882,0,4220307;0,0478851,0,1886136,0,4963755;0,1343365,0,1805179,0,5580689;0,2267849,0,179063,0,6109523;0,3220524,0,1749659,0,6584159;0,4261074,0,1614411,0,6767215;0,530964,0,1428336,0,6746424;0,6330705,0,1243023,0,6506352;0,7274094,0,1054672,0,6049091;0,8053432,0,08921662,0,5341438;0,866385,0,07238752,0,4484925;0,9111592,0,05619524,0,3532111;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
0,03510728,0,5779561,0,5949833;0,01895897,0,4625017,0,6090791;0,001275406,0,3482874,0,5883055;0,0,2339357,0,5616366;0,02407567,0,1190034,0,5619166;0,09910554,0,06964759,0,6375716;0,1864663,0,09054373,0,7132064;0,2893043,0,1063202,0,7676545;0,4032679,0,1115872,0,7954698;0,5206503,0,1084591,0,794599;0,6364039,0,103153,0,77557;0,7469724,0,09238811,0,737519;0,8409249,0,07841374,0,6684769;0,9150425,0,06560245,0,5783015;0,9714197,0,05431796,0,4759129;0,9987679,0,04294532,0,3622824;1,0,0;1,0,0;1,0,0;1,0,0;Fire
0,06278246,0,5972801,0,6110567;0,02119907,0,4872269,0,5922467;0,0,3711061,0,5760828;0,0005305192,0,2520952,0,5705297;0,04088687,0,1446732,0,60257;0,1315636,0,0895341,0,656719;0,238616,0,09419453,0,7088033;0,350778,0,1146985,0,7433575;0,4693207,0,1203292,0,7538751;0,5872111,0,118111,0,7367979;0,6970232,0,1096496,0,6913621;0,7963923,0,09709662,0,6268415;0,883479,0,08322573,0,5467279;0,9446146,0,06667782,0,4458155;0,975436,0,04999875,0,3319448;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
0,05775441,0,5637776,0,5766571;0,02492243,0,4617898,0,5535097;0,003989583,0,3585572,0,5231769;0,0,2543069,0,4895432;0,01118458,0,1456648,0,4802138;0,07478279,0,07443905,0,5340415;0,1595695,0,06293117,0,6025546;0,2582688,0,06845446,0,6499168;0,3646183,0,07226451,0,6761948;0,474216,0,07200421,0,6780747;0,5798487,0,06728799,0,6491831;0,6771508,0,06051155,0,5991666;0,7613727,0,05282801,0,5294321;0,8301414,0,04294095,0,444648;0,8757474,0,0314348,0,3456381;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
