0,03518817,0,01972361,0,1967367;0,04031452,0,009196029,0,1309084;0,06797102,0,0,07073341;0,0765556,0,02695152,0,01014964;0,09351923,0,09154014,0,01346959;0,08943439,0,154275,0,03623206;0,08469529,0,2160895,0,06127165;0,08019256,0,2800347,0,08027743;0,07514355,0,3463928,0,08672587;0,06945859,0,4129853,0,08482881;0,0596527,0,4783949,0,07503586;0,04644588,0,542496,0,06135753;0,03602485,0,6070457,0,04738573;0,02624714,0,6726212,0,03874159;0,01971924,0,7388242,0,0320312;0,1,0;0,1,0;0,1,0;0,1,0;0,1,0;Lightning
0,0008826509,0,07974929,0,2417139;0,009960393,0,03760604,0,1846422;0,02376015,0,009949165,0,1201417;0,02642135,0,0,04936341;0,02870679,0,05846447,0,008225592;0,02563238,0,1294471,0;0,0258645,0,1997927,0,01292573;0,02263973,0,2697321,0,02754489;0,02116207,0,3402905,0,03916272;0,02106663,0,4115311,0,04551927;0,01978951,0,4829923,0,04822157;0,01467249,0,5540704,0,05433427;0,009985371,0,6249215,0,06292504;0,005196653,0,694723,0,07777271;0,003994018,0,7655014,0,08800121;0,003925452,0,8369969,0,09000733;0,1,0,09822752;0,1,0,09822752;0,1,0,09822752;0,1,0,09822752;Lightning
0,02281049,0,04415111,0,1677984;0,0232702,0,004883853,0,11426;0,04100193,0,0,05046175;0,04513364,0,04295377,0;0,05006145,0,1090314,0,00423585;0,0444731,0,1728133,0,02181817;0,03866986,0,2344649,0,04577401;0,03379827,0,2973076,0,06664398;0,03174275,0,3621744,0,08066393;0,02976174,0,4283725,0,08539473;0,02512328,0,4940506,0,07683009;0,01759311,0,5583057,0,06189493;0,009266289,0,623147,0,0502864;0,004163308,0,6891115,0,04470716;0,0,7553725,0,04549975;0,01709291,1,0,04664543;0,01709291,1,0,04664543;0,01709291,1,0,04664543;0,01709291,1,0,04664543;0,01709291,1,0,04664543;Lightning
0,01246774,0,3623443,0,2668146;0,0,2884501,0,3219254;0,02314736,0,1983794,0,3240401;0,03170004,0,1208231,0,2733955;0,04675323,0,0533397,0,2111669;0,05696677,0,004175882,0,1328624;0,05871811,0,0,03995112;0,06876847,0,08340205,0;0,06553484,0,1756975,0,01113986;0,07457166,0,2634136,0,04075775;0,07708813,0,3543622,0,06012364;0,07348119,0,4473132,0,06045473;0,0662478,0,5390459,0,04682465;0,05807275,0,631247,0,037599;0,05946634,0,7241422,0,03295574;0,06927933,0,8163487,0,02556154;0,07408053,1,0,002567694;0,07408053,1,0,002567694;0,07408053,1,0,002567694;0,07408053,1,0,002567694;Lightning
0,0,2789997,0,3265955;0,003125906,0,1889906,0,3039331;0,02225268,0,1078942,0,2629142;0,04041946,0,04059768,0,2015452;0,04984403,0,0,1185512;0,05709358,0,01343263,0,02694324;0,05325882,0,1022266,0;0,03456806,0,1874601,0,03179475;0,03399415,0,2711915,0,07196604;0,03157447,0,3600128,0,09898342;0,03199725,0,4521049,0,1109783;0,03257015,0,5446559,0,1032972;0,02923186,0,6365979,0,09062737;0,02035623,0,7289683,0,09436166;0,01483417,0,8202314,0,1106578;0,03190567,0,909169,0,1312411;0,005286986,1,0,1413113;0,005286986,1,0,1413113;0,005286986,1,0,1413113;0,005286986,1,0,1413113;Lightning
0,0,2410956,0,2311675;0,001669611,0,1572629,0,2245007;0,004110638,0,08655307,0,1790107;0,0179719,0,03121887,0,1171952;0,04569593,0,0,04417509;0,05885158,0,07036092,0;0,07041277,0,153009,0,0105262;0,06322735,0,2277837,0,04837182;0,06448549,0,3048759,0,08199274;0,0675723,0,386242,0,1030925;0,06554867,0,4703311,0,1033935;0,06491188,0,5535274,0,09101781;0,06048284,0,6362975,0,07671227;0,05929229,0,7202654,0,07190108;0,06788304,0,8035136,0,06346816;0,05703128,1,0,03040358;0,05703128,1,0,03040358;0,05703128,1,0,03040358;0,05703128,1,0,03040358;0,05703128,1,0,03040358;Lightning
0,002410983,0,2705886,0,2547302;0,0,1858864,0,260833;0,003256635,0,1052883,0,2341707;0,01723569,0,04185012,0,1794194;0,03569758,0,0,1078286;0,06083774,0,006145059,0,02691047;0,07228156,0,08590963,0;0,07837938,0,1705641,0,003737382;0,07729121,0,2512535,0,03029969;0,07631848,0,3296433,0,06303546;0,07414714,0,4107565,0,088204;0,08215417,0,4948686,0,09706831;0,08274145,0,5797114,0,1014128;0,0748463,0,664268,0,10373;0,07730197,0,74885,0,1113049;0,0862044,0,833334,0,1121493;0,07707419,1,0,1171768;0,07707419,1,0,1171768;0,07707419,1,0,1171768;0,07707419,1,0,1171768;Lightning
0,0,216733,0,2848128;0,01898072,0,1372284,0,2562301;0,02849634,0,06441868,0,2103342;0,03756073,0,009511149,0,1439924;0,05579937,0,0,05987859;0,06903956,0,06113502,0;0,06922448,0,1476061,0,004578078;0,07206177,0,229434,0,03276265;0,07830564,0,3106216,0,06222137;0,08176756,0,3954615,0,07920537;0,08593696,0,4818373,0,08368479;0,08284321,0,567376,0,07057764;0,07705017,0,6520984,0,05364248;0,06816172,0,7378654,0,0456895;0,06527621,0,8242714,0,04079977;0,0685289,0,9096446,0,02669021;0,07163811,1,0,008896824;0,07163811,1,0,008896824;0,07163811,1,0,008896824;0,07163811,1,0,008896824;Lightning
0,0,5089831,0,3429033;0,009924093,0,4034878,0,3415104;0,01984517,0,2994786,0,323809;0,02758622,0,2012933,0,2847013;0,03283877,0,1111582,0,2292236;0,02761151,0,03181895,0,1591691;0,02262823,0,0,05821164;0,03133619,0,09636837,0,01500291;0,03119529,0,1995222,0,03927133;0,03630907,0,3045053,0,05276482;0,04426827,0,4101509,0,0504535;0,03884344,0,5158347,0,04486876;0,03633604,0,6213848,0,03578146;0,04056276,0,7272707,0,03569698;0,05396157,0,8315993,0,02282458;0,06196999,1,0;0,06196999,1,0;0,06196999,1,0;0,06196999,1,0;0,06196999,1,0;Lightning
0,0,2485494,0,2286668;0,00524313,0,1684555,0,2240725;0,02336754,0,09590665,0,1945461;0,03358863,0,037465,0,1402899;0,04741443,0,0,07051277;0,070556,0,03092002,0;0,06309894,0,11037,0,009783591;0,06116035,0,1889474,0,02667925;0,07291237,0,2638702,0,05336433;0,07102635,0,3395454,0,08044456;0,06991059,0,4174823,0,1001479;0,06854912,0,4975089,0,1077325;0,06442162,0,5776473,0,1027908;0,05808962,0,656441,0,08812443;0,04503931,0,7352736,0,07925099;0,0342916,0,8142636,0,08967706;0,03970595,0,8943762,0,08564452;0,02359894,1,0,04997492;0,02359894,1,0,04997492;0,02359894,1,0,04997492;Lightning
