0,03764473,0,2657611,0;0,003134227,0,2654662,0,1983826;0,0,2696614,0,3996767;0,02601967,0,2719592,0,5993374;0,06933964,0,3070269,0,7928324;0,1305227,0,390943,0,9653475;0,1256391,0,5900683,0,9358189;0,2126687,0,7690921,0,9054369;0,388658,0,8639939,0,8816023;0,5757316,0,7941803,0,9076073;0,7053186,0,6441855,0,9430402;0,7897921,0,4630561,0,967597;0,8011976,0,2626281,0,9832577;0,7159373,0,08030686,0,9892849;0,5315933,0,1;0,3389833,0,05871883,0,9995499;0,1958003,0,1983714,0,9762586;0,1480567,0,3237196,0,953145;0,1480567,0,3237196,0,953145;0,1480567,0,3237196,0,953145;Time
0,01650002,0,3534839,0;0,0009204171,0,3461538,0,2064421;0,0001797329,0,3555171,0,413388;0,0,3791819,0,6191907;0,02478344,0,399806,0,8238251;0,02705619,0,508765,1;0,0557712,0,6907733,0,9053256;0,1636992,0,8643645,0,8716738;0,3388689,0,9691217,0,8362294;0,537223,0,9094087,0,8340241;0,6881736,0,7693435,0,8566169;0,7701041,0,5805145,0,8799801;0,7777023,0,3740488,0,8951132;0,6877679,0,187585,0,9027224;0,5291591,0,05432718,0,9033303;0,329408,0,0,8954005;0,1405266,0,08465808,0,8869387;0,02170497,0,2536628,0,8716531;0,08470894,0,4441255,0,8199879;0,09149835,0,4419912,0,8105148;Time
0,09513684,0,4512412,0;0,07611523,0,4514774,0,2286473;0,06910725,0,4633476,0,45767;0,06726493,0,4860078,0,6859781;0,09922218,0,4503834,0,9103686;0,0,6521587,0,9560097;0,1637206,0,6652859,0,7958077;0,1618047,0,8943039,0,8095382;0,361169,1,0,7680215;0,5881742,0,9671699,0,7736993;0,76967,0,8292815,0,7999202;0,8627213,0,6246062,0,845647;0,8807388,0,4010173,0,8938631;0,8102841,0,1858034,0,9307487;0,6382157,0,03534137,0,9506263;0,4115202,0,0,9518971;0,2091321,0,1066574,0,9344408;0,08479379,0,2943561,0,8902744;0,03827858,0,4012227,0,8576528;0,03827858,0,4012227,0,8576528;Time
0,0,3390488,0;0,002211847,0,3373808,0,2072353;0,02940241,0,3576474,0,4116959;0,06142764,0,3740819,0,6157998;0,09668919,0,3396997,0,8171171;0,03025418,0,2683246,1;0,02556865,0,3682598,0,818492;0,07675332,0,5641267,0,7741023;0,1975365,0,7249311,0,7240269;0,3875563,0,7964307,0,6823805;0,5890618,0,7486863,0,6740029;0,7135813,0,585277,0,7013244;0,7486252,0,3863674,0,7478114;0,7075178,0,18752,0,7893339;0,5631179,0,04109548,0,8150767;0,3600358,0,0,8198734;0,1671803,0,07277847,0,7983277;0,03411149,0,2256002,0,754826;0,01302365,0,3773146,0,7080062;0,01302365,0,3773146,0,7080062;Time
0,05013871,0,4378647,0;0,04916019,0,4255124,0,2224749;0,09498674,0,4414133,0,4399507;0,1353363,0,4511428,0,6588705;0,1644187,0,4144188,0,8767103;0,1441673,0,5715051,0,7199864;0,181584,0,7765948,0,6413301;0,3141324,0,943763,0,5770312;0,5283839,1,0,5529001;0,7336816,0,918532,0,5823014;0,8635293,0,7443098,0,6316456;0,9276335,0,5361943,0,6788391;0,8875002,0,3222831,0,7265877;0,7774858,0,1322079,0,7642289;0,5883285,0,01481902,0,7736097;0,3665441,0,0,7580948;0,1788652,0,1112943,0,7129416;0,0,3338976,0,6372067;0,0,3338976,0,6372067;0,0,3338976,0,6372067;Time
0,006594392,0,4463588,0;0,0,4108075,0,2155773;0,01299977,0,3903739,0,4328202;0,01769502,0,3929488,0,6513432;0,05680514,0,3496824,0,8620074;0,0455723,0,5433986,0,7613653;0,0005000922,0,7565202,0,7794942;0,09713778,0,9045939,0,6509782;0,2937856,1,0,6481011;0,5045068,0,9534141,0,6828478;0,6699815,0,8163992,0,7231717;0,7628225,0,6226659,0,7635322;0,8033682,0,411613,0,8034533;0,7517665,0,2007075,0,8286951;0,5954332,0,04847347,0,8415667;0,3823717,0,0,8355541;0,1789592,0,07830235,0,8190285;0,07283247,0,2672589,0,7905063;0,0710815,0,456886,0,7520765;0,0710815,0,456886,0,7520765;Time
0,0516809,0,2570349,0;0,0181695,0,2814477,0,175196;0,0,2871957,0,3542196;0,02136579,0,2999995,0,5325232;0,05862322,0,3009838,0,7086582;0,1286835,0,2551081,0,8680307;0,1649748,0,1381479,1;0,1409774,0,3003933,0,9257492;0,1625181,0,4671295,0,8613471;0,2699645,0,6030101,0,8123131;0,4453694,0,6411709,0,7985464;0,602971,0,5600846,0,8301591;0,6895795,0,4091276,0,8762411;0,6877593,0,2353933,0,9234186;0,587947,0,0880235,0,9504792;0,4309347,0,0,9538904;0,2521994,0,01103809,0,9353303;0,0702019,0,1601994,0,8730575;0,0702019,0,1601994,0,8730575;0,0702019,0,1601994,0,8730575;Time
0,07345334,0,2791358,0;0,02104549,0,2839372,0,1764824;0,0,2942807,0,3591454;0,00220576,0,2868448,0,543144;0,02386994,0,2759319,0,7257016;0,07044028,0,2490018,0,9018313;0,1525363,0,1165676,1;0,1394865,0,2841559,0,92477;0,1426866,0,4615032,0,8752389;0,2360585,0,615773,0,837846;0,4053033,0,6861281,0,8199018;0,5734767,0,6172644,0,8497545;0,6838671,0,4748976,0,8879819;0,7307951,0,3003923,0,9234968;0,6784945,0,1259681,0,9510015;0,5323029,0,01489909,0,9654008;0,3487763,0,0,961977;0,1916736,0,0909292,0,9308919;0,1485751,0,1985853,0,9124701;0,1485751,0,1985853,0,9124701;Time
0,04622796,0,2964877,0;0,02238291,0,3150432,0,153712;0,0004736269,0,3175732,0,3088051;0,0,3195731,0,465445;0,003026946,0,3053369,0,6214208;0,03695395,0,3000455,0,7742647;0,1062678,0,2627752,0,909715;0,1635726,0,3772526,1;0,2770996,0,4743247,0,9527889;0,4319437,0,4980642,0,9526191;0,5741369,0,4329248,0,9614633;0,6483101,0,2953569,0,9721252;0,6156375,0,1428203,0,9864568;0,4987648,0,0388079,0,9943604;0,3470228,0,0,991429;0,2068619,0,06871305,0,9782485;0,1363363,0,2067726,0,9557546;0,1567684,0,3572669,0,9173588;0,1711743,0,3784339,0,9120266;0,1711743,0,3784339,0,9120266;Time
0,03520257,0,3202084,0;0,0,325443,0,1744818;0,003350503,0,3420215,0,3517511;0,00918987,0,3250599,0,5289198;0,0372284,0,3101731,0,7041417;0,09200332,0,2770743,0,8703184;0,2061521,0,2339093,1;0,2109961,0,3945585,0,9233263;0,3149232,0,5353615,0,8903992;0,4720052,0,6168618,0,870564;0,6366507,0,5491567,0,8748531;0,7061821,0,3888357,0,909103;0,7031536,0,2127841,0,9356962;0,6009721,0,06726675,0,9453988;0,436245,0,0,9382799;0,2629399,0,03220531,0,9130076;0,1452591,0,1608124,0,8766485;0,1428776,0,3567742,0,8376649;0,1428776,0,3567742,0,8376649;0,1428776,0,3567742,0,8376649;Time
