0,06873482,0,552468,0,3027013;0,03186728,0,4327687,0,2925314;0,009660298,0,3093072,0,2851376;0,0,1844278,0,2952541;0,0459058,0,07628752,0,3398513;0,1520211,0,03528433,0,3932258;0,2751093,0,02651715,0,4169531;0,4001997,0,01485889,0,4196056;0,5240651,0,005024036,0,4008656;0,641717,0,0,3570095;0,7392106,0,001872534,0,2777503;0,8202682,0,006834277,0,1818565;1,0,03633096,0;1,0,03633096,0;1,0,03633096,0;1,0,03633096,0;1,0,03633096,0;1,0,03633096,0;1,0,03633096,0;1,0,03633096,0;Fire
0,10869,0,4801076,0,2319914;0,04291517,0,3766976,0,2022968;0,0,2607011,0,1777035;0,0001602587,0,1350774,0,1886753;0,07623873,0,04125599,0,2248878;0,1850159,0,01704025,0,2839035;0,3037993,0,003451167,0,3239979;0,4289523,0,0,3390486;0,5539107,0,005083618,0,3228839;0,6754764,0,01262412,0,2902246;0,7800584,0,02154955,0,2203342;0,8633744,0,04102659,0,1277015;1,0,07780951,0;1,0,07780951,0;1,0,07780951,0;1,0,07780951,0;1,0,07780951,0;1,0,07780951,0;1,0,07780951,0;1,0,07780951,0;Fire
0,1383554,0,4442258,0,1752473;0,07026248,0,3649131,0,1127999;0,02073158,0,2608603,0,07347413;0,0,1422689,0,05522214;0,05176326,0,03448571,0,07824764;0,1586,0,009649513,0,1311239;0,2663903,0,001061993,0,187109;0,3791235,0,0,2331191;0,4959554,0,005393791,0,2670017;0,6174316,0,01362998,0,2654185;0,7370407,0,02238729,0,2443518;0,8426862,0,03692379,0,1855765;0,9150309,0,06303709,0,09117743;0,9845579,0,1042359,9,801239E-05;1,0,109685,0;1,0,109685,0;1,0,109685,0;1,0,109685,0;1,0,109685,0;1,0,109685,0;Fire
0,1720592,0,4590393,0,2340858;0,0950199,0,3685596,0,203765;0,03436971,0,2665494,0,1728386;0,0,1502225,0,1547346;0,08878472,0,07236015,0,1878358;0,2022236,0,06048361,0,2329083;0,3159096,0,04661642,0,2767736;0,433283,0,02718818,0,3065563;0,5547295,0,01118503,0,3005899;0,6752204,0,0,2806447;0,78324,0,006684075,0,2229553;0,8682473,0,008600691,0,1345752;0,9322354,0,03345384,0,03294431;1,0,1302195,0;0,9648457,0,08463741,0,03680319;0,9648457,0,08463741,0,03680319;0,9648457,0,08463741,0,03680319;0,9648457,0,08463741,0,03680319;0,9648457,0,08463741,0,03680319;0,9648457,0,08463741,0,03680319;Fire
0,1112179,0,3944433,0,119045;0,04775254,0,2988241,0,09286961;0,0,1950853,0,06433897;0,04019702,0,08461171,0,05835136;0,1379726,0,03429427,0,1003531;0,2387628,0,02053312,0,1595815;0,3471907,0,01044969,0,204278;0,4630577,0,004981366,0,2243026;0,5805554,0,0,2293542;0,6947914,0,002326455,0,2010562;0,788214,0,01057584,0,1299209;0,8726951,0,02199563,0,04875098;0,9772116,0,0455691,0;1,0,05356428,0,0004410273;1,0,05356428,0,0004410273;1,0,05356428,0,0004410273;1,0,05356428,0,0004410273;1,0,05356428,0,0004410273;1,0,05356428,0,0004410273;1,0,05356428,0,0004410273;Fire
0,1187115,0,4862992,0,2177801;0,07933153,0,3954348,0,1883693;0,03796702,0,3014365,0,1771698;0,009869099,0,2024095,0,1684373;0,0,1003333,0,1808933;0,05206022,0,03112702,0,2372168;0,1407761,0,0271815,0,2899997;0,2368816,0,01374859,0,3254314;0,3382825,0,005455371,0,343353;0,4414595,0,0006329961,0,3415176;0,5421087,0,0,3182482;0,6297214,0,002783803,0,2635823;1,0,02930658,0;1,0,02930658,0;1,0,02930658,0;1,0,02930658,0;1,0,02930658,0;1,0,02930658,0;1,0,02930658,0;1,0,02930658,0;Fire
0,03156357,0,3815743,0,05112236;0,002061666,0,2682565,0,02228857;0,0,1497591,0;0,04707926,0,04707265,0,0422103;0,1375286,0,01297103,0,1143121;0,2369533,0,0,1813132;0,348692,0,00224991,0,226613;0,4660929,0,009441895,0,2532207;0,5862185,0,01786655,0,2467757;0,7007957,0,02664383,0,2102008;0,8038018,0,03484759,0,1480307;0,8913658,0,04578141,0,06583785;0,9930733,0,03900171,0,001399703;1,0,03549207,0,01328775;1,0,03549207,0,01328775;1,0,03549207,0,01328775;1,0,03549207,0,01328775;1,0,03549207,0,01328775;1,0,03549207,0,01328775;1,0,03549207,0,01328775;Fire
0,07762247,0,3232171,0,06661557;0,02945453,0,2235407,0,03862828;0,002349178,0,1141051,0,02051792;0,0,0,0241693;0,07605912,0,007188759,0,1090348;0,1679107,0,05274692,0,1592998;0,27738,0,05322435,0,1917813;0,3879686,0,04559901,0,2191826;0,5015022,0,04081615,0,2304113;0,6145012,0,03453852,0,215225;0,7145534,0,03174104,0,1602653;0,8042076,0,03096189,0,08955224;0,901844,0,01971966,0,0314182;1,0,002818878,0;1,0,002818878,0;1,0,002818878,0;1,0,002818878,0;1,0,002818878,0;1,0,002818878,0;1,0,002818878,0;Fire
0,07773983,0,344055,0,07770639;0,02275866,0,2421106,0,02990046;0,0,122574,0;0,03985002,0,01340993,0,04686346;0,1352436,0,0,1269961;0,2456849,0,01159103,0,1850424;0,368833,0,01054516,0,2081602;0,4941363,0,010459,0,2078805;0,6163464,0,01189491,0,1802462;0,7236284,0,01416789,0,1155439;0,8292266,0,01483443,0,04809334;0,9510891,0,01876774,0,01919615;1,0,02381604,0,02915229;1,0,02381604,0,02915229;1,0,02381604,0,02915229;1,0,02381604,0,02915229;1,0,02381604,0,02915229;1,0,02381604,0,02915229;1,0,02381604,0,02915229;1,0,02381604,0,02915229;Fire
0,0,1598026,0,2591453;0,004158186,0,06986796,0,271422;0,05383454,0,0,3015381;0,1212604,0,0500153,0,3363013;0,1780907,0,09801974,0,3884754;0,2594447,0,1154587,0,4249947;0,3471645,0,1250719,0,4466533;0,4378767,0,1274429,0,4513344;0,5285601,0,1262147,0,4457424;0,6157748,0,1241478,0,4203342;0,6990121,0,1215175,0,3839901;0,7715319,0,1226721,0,3292563;0,8249817,0,1375223,0,257292;1,0,209007,0;1,0,209007,0;1,0,209007,0;1,0,209007,0;1,0,209007,0;1,0,209007,0;1,0,209007,0;Fire
0,01889947,0,2874635,0,04990098;0,0,1870604,0,04048166;0,005353895,0,08460056,0,04055297;0,0596653,0,0,06103984;0,142497,0,006508662,0,1212332;0,2339196,0,02031936,0,1657065;0,3333732,0,03110829,0,1884941;0,4351826,0,04250646,0,1941168;0,5362651,0,05398928,0,1808057;0,6308446,0,06231185,0,1419196;0,722342,0,07552411,0,09741826;1,0,1140162,0;1,0,1140162,0;1,0,1140162,0;1,0,1140162,0;1,0,1140162,0;1,0,1140162,0;1,0,1140162,0;1,0,1140162,0;1,0,1140162,0;Fire
0,06260998,0,4176754,0,1260597;0,02142564,0,3133077,0,1287178;0,0,2031477,0,129963;0,004579294,0,09102948,0,1278717;0,0699771,0,0,1335817;0,1420725,0,05040202,0,2032792;0,2349195,0,09125806,0,2513005;0,3432021,0,1037244,0,2780458;0,4547516,0,1042511,0,2903854;0,5667303,0,1012173,0,2834996;0,6721507,0,1031258,0,2450451;0,7613596,0,1068341,0,1770461;0,8483997,0,1179643,0,1070749;1,0,1391365,0;1,0,1391365,0;1,0,1391365,0;1,0,1391365,0;1,0,1391365,0;1,0,1391365,0;1,0,1391365,0;Fire
0,07389048,0,5003254,0,1915091;0,03301891,0,3878846,0,1840544;0,005333521,0,2727821,0,1652416;0,0,1542257,0,1483623;0,04176126,0,04186497,0,1485796;0,1427442,0,002102263,0,1994751;0,2569296,0,0,235893;0,3764485,0,002360117,0,2447619;0,4937684,0,007302435,0,2206667;0,6048915,0,01583792,0,176533;0,7101669,0,03976552,0,1244413;1,0,1329445,0;1,0,1329445,0;1,0,1329445,0;1,0,1329445,0;1,0,1329445,0;1,0,1329445,0;1,0,1329445,0;1,0,1329445,0;1,0,1329445,0;Fire
0,05725341,0,3855203,0,02785259;0,01985274,0,2881916,0,01912032;0,0005899556,0,1856326,0,01146865;0,0,08152908,0,02195869;0,04323057,0,0,07127466;0,1163012,0,01861777,0,1438144;0,1997704,0,04837824,0,1994484;0,2978439,0,05547385,0,235214;0,4018596,0,05753222,0,2463694;0,504833,0,05511988,0,2279684;0,6029859,0,05261413,0,1918063;1,0,06182506,0;1,0,06182506,0;1,0,06182506,0;1,0,06182506,0;1,0,06182506,0;1,0,06182506,0;1,0,06182506,0;1,0,06182506,0;1,0,06182506,0;Fire
0,02689476,0,2984243,0,04658892;0,001211602,0,2071402,0,01106241;0,0,1064888,0;0,02773298,0,01587063,0,03569006;0,1008666,0,0,1039114;0,1812557,0,02179755,0,1615047;0,2713858,0,03799602,0,2047337;0,3687183,0,04473639,0,2318536;0,4699794,0,04558525,0,2319515;0,5681174,0,04384572,0,2070425;0,6618813,0,04805813,0,1690275;1,0,04335802,0,0659392;1,0,04335802,0,0659392;1,0,04335802,0,0659392;1,0,04335802,0,0659392;1,0,04335802,0,0659392;1,0,04335802,0,0659392;1,0,04335802,0,0659392;1,0,04335802,0,0659392;1,0,04335802,0,0659392;Fire
0,06956297,0,4511354,0,07751042;0,02496498,0,3493718,0,04975042;1,986909E-05,0,2434638,0,0140199;0,0,1298026,0;0,03924298,0,02360902,0,01727276;0,1288133,0,0,08461667;0,226267,0,002217742,0,1447274;0,3318477,0,007436643,0,188783;0,4433592,0,008725216,0,2148397;0,5578147,0,007584387,0,2110893;0,6668556,0,01106217,0,1762552;0,7671661,0,01797231,0,121433;0,8695128,0,02993017,0,07145708;1,0,04595549,0,01540959;1,0,04595549,0,01540959;1,0,04595549,0,01540959;1,0,04595549,0,01540959;1,0,04595549,0,01540959;1,0,04595549,0,01540959;1,0,04595549,0,01540959;Fire
0,06957695,0,4510671,0,01867537;0,02557222,0,3362746,0,01737689;0,0003233885,0,2163589,0,007471513;0,0,09349041,0,01179075;0,05714014,0,01050738,0,08224807;0,1511246,0,0006367256,0,1608922;0,2557388,0,0,2254746;0,3721655,0,001144573,0,264958;0,4923954,0,004711259,0,2904031;0,6139534,0,01942392,0,2793302;0,732054,0,03573943,0,2493057;0,8342202,0,04715543,0,181873;0,9096073,0,06238864,0,08595561;0,9876124,0,1029133,0;1,0,1120599,0,0009953976;1,0,1120599,0,0009953976;1,0,1120599,0,0009953976;1,0,1120599,0,0009953976;1,0,1120599,0,0009953976;1,0,1120599,0,0009953976;Fire
0,09472933,0,378455,0,07647881;0,03479557,0,2709529,0,02731465;0,0,1460167,0;0,02439433,0,01664309,0,01527171;0,1264376,0,0,09819365;0,2416285,0,01190977,0,1626535;0,3704322,0,01906932,0,1930542;0,5028988,0,02220594,0,195994;0,6322651,0,02435772,0,1672613;0,7489648,0,03008309,0,1046972;0,871001,0,04746004,0,05600373;1,0,03964742,0,06234758;1,0,03964742,0,06234758;1,0,03964742,0,06234758;1,0,03964742,0,06234758;1,0,03964742,0,06234758;1,0,03964742,0,06234758;1,0,03964742,0,06234758;1,0,03964742,0,06234758;1,0,03964742,0,06234758;Fire
